professional_id,position_ids,shift_start_time,shift_end_time,name,report_grouping_region_code,facility_rate_cents_per_hour,professional_rate_cents_per_hour,canceled_reason
132495,RN,3/14/21 12:00,3/15/21 0:30,Facility 7,Florida,12594,10075,
556061,RN,3/14/21 12:00,3/15/21 0:30,Facility 8,Florida,13563,10850,
314629,RN,3/14/21 23:45,3/15/21 12:15,Facility 4,Florida,13000,10400,13
908599,RN,3/14/21 23:45,3/15/21 12:15,Facility 4,Florida,14000,11200,13
435013,RN,3/14/21 23:45,3/15/21 12:15,Facility 4,Florida,14000,11200,13
100206,RN,3/14/21 23:45,3/15/21 12:15,Facility 4,Florida,14000,11200,
714639,RN,3/14/21 23:45,3/15/21 12:15,Facility 4,Florida,14000,11200,
660655,CNA,3/15/21 0:00,3/15/21 12:30,Facility 7,Florida,3457,2420,21
855959,CNA,3/15/21 0:00,3/15/21 12:30,Facility 5,Florida,3457,2420,13
601681,CNA,3/15/21 0:00,3/15/21 12:30,Facility 5,Florida,3457,2420,13
927363,CNA,3/15/21 0:00,3/15/21 12:30,Facility 5,Florida,3457,2420,13
744401,CNA,3/15/21 0:00,3/15/21 12:30,Facility 5,Florida,3457,2420,13
435013,RN,3/15/21 0:00,3/15/21 12:30,Facility 6,Florida,14000,11200,13
885601,RN,3/15/21 0:00,3/15/21 12:30,Facility 6,Florida,13000,10400,13
221379,RN,3/15/21 0:00,3/15/21 12:30,Facility 6,Florida,13000,10400,13
213636,CNA,3/15/21 0:00,3/15/21 12:30,Facility 5,Florida,3457,2420,5
999779,CNA,3/15/21 0:00,3/15/21 12:30,Facility 5,Florida,3457,2420,5
213636,CNA,3/15/21 0:00,3/15/21 12:30,Facility 5,Florida,3457,2420,5
592306,RN,3/15/21 0:00,3/15/21 12:30,Facility 6,Florida,14000,11200,4
636241,RN,3/15/21 0:00,3/15/21 12:30,Facility 8,Florida,14000,11200,4
317751,RN,3/15/21 0:00,3/15/21 12:30,Facility 6,Florida,13000,10400,
448740,RN,3/15/21 0:00,3/15/21 12:30,Facility 6,Florida,13000,10400,
315176,RN,3/15/21 0:00,3/15/21 12:30,Facility 6,Florida,13000,10400,
344680,RN,3/15/21 0:00,3/15/21 12:30,Facility 6,Florida,13000,10400,
723380,RN,3/15/21 0:00,3/15/21 12:30,Facility 7,Florida,13000,10400,
545958,RN,3/15/21 0:00,3/15/21 12:30,Facility 8,Florida,14000,11200,
465132,CNA,3/15/21 12:00,3/16/21 0:30,Facility 5,Florida,3143,2200,21
683857,RN,3/15/21 12:00,3/16/21 0:30,Facility 6,Florida,12188,9750,13
144050,CNA,3/15/21 12:00,3/16/21 0:30,Facility 5,Florida,3143,2200,12
352204,CNA,3/15/21 12:00,3/16/21 0:30,Facility 5,Florida,3143,2200,12
943658,RN,3/15/21 12:00,3/16/21 0:30,Facility 6,Florida,12188,9750,12
787020,RN,3/15/21 12:00,3/16/21 0:30,Facility 6,Florida,12188,9750,12
615852,RN,3/15/21 12:00,3/16/21 0:30,Facility 6,Florida,12188,9750,11
652474,CNA,3/15/21 12:00,3/16/21 0:30,Facility 5,Florida,3143,2200,
557418,RN,3/15/21 12:00,3/16/21 0:30,Facility 6,Florida,12188,9750,
907252,RN,3/15/21 12:00,3/16/21 0:30,Facility 6,Florida,13125,10500,
916937,CNA,3/15/21 12:00,3/16/21 0:30,Facility 7,Florida,3143,2200,
813868,RN,3/15/21 12:00,3/16/21 0:30,Facility 7,Florida,12188,9750,
630233,RN,3/15/21 12:00,3/16/21 0:30,Facility 7,Florida,12188,9750,
332833,RN,3/15/21 12:00,3/16/21 0:30,Facility 7,Florida,12188,9750,
872421,RN,3/15/21 12:00,3/16/21 0:30,Facility 8,Florida,12563,10050,
238228,TECH,3/15/21 13:00,3/15/21 21:00,Facility 1,Florida,2857,2000,
230994,CNA,3/16/21 0:00,3/16/21 12:30,Facility 5,Florida,3300,2310,25
601681,CNA,3/16/21 0:00,3/16/21 12:30,Facility 5,Florida,3300,2310,21
314629,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,12594,10075,21
660655,CNA,3/16/21 0:00,3/16/21 12:30,Facility 7,Florida,3300,2310,21
855959,CNA,3/16/21 0:00,3/16/21 12:30,Facility 5,Florida,3300,2310,13
927363,CNA,3/16/21 0:00,3/16/21 12:30,Facility 5,Florida,3300,2310,13
244380,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,12594,10075,13
116187,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,12594,10075,13
351984,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,12594,10075,13
837441,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,12594,10075,13
213636,CNA,3/16/21 0:00,3/16/21 12:30,Facility 5,Florida,3300,2310,5
575404,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,12594,10075,4
455103,CNA,3/16/21 0:00,3/16/21 12:30,Facility 5,Florida,3300,2310,
435013,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,13563,10850,
229973,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,12594,10075,
448740,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,12594,10075,
314629,RN,3/16/21 0:00,3/16/21 12:30,Facility 6,Florida,12594,10075,
567637,RN,3/16/21 11:45,3/17/21 0:15,Facility 4,Florida,13125,10500,20
268040,RN,3/16/21 11:45,3/17/21 0:15,Facility 4,Florida,13125,10500,
940341,RN,3/16/21 11:45,3/17/21 0:15,Facility 4,Florida,13125,10500,
352204,CNA,3/16/21 12:00,3/17/21 0:30,Facility 5,Florida,3143,2200,21
583970,CNA,3/16/21 12:00,3/17/21 0:30,Facility 5,Florida,3143,2200,20
442075,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,13
652474,CNA,3/16/21 12:00,3/17/21 0:30,Facility 5,Florida,3143,2200,12
465132,CNA,3/16/21 12:00,3/17/21 0:30,Facility 5,Florida,3143,2200,12
744401,CNA,3/16/21 12:00,3/17/21 0:30,Facility 5,Florida,3143,2200,12
615852,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,12
991869,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,12
246834,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,12
668992,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,12
442075,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,12
835111,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,12
787020,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,7
212017,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,7
229583,CNA,3/16/21 12:00,3/17/21 0:30,Facility 5,Florida,3143,2200,5
576647,RN,3/16/21 12:00,3/17/21 0:30,Facility 6,Florida,12188,9750,4
254968,CNA,3/16/21 12:00,3/17/21 0:15,Facility 5,Florida,3143,2200,
696746,RN,3/16/21 12:00,3/17/21 0:30,Facility 7,Florida,13125,10500,
794653,TECH,3/16/21 13:00,3/16/21 21:30,Facility 1,Florida,2857,2000,9
794653,TECH,3/16/21 13:00,3/16/21 21:30,Facility 1,Florida,2857,2000,
158105,RN,3/16/21 23:45,3/17/21 12:15,Facility 4,Florida,13563,10850,20
714639,RN,3/16/21 23:45,3/17/21 12:15,Facility 4,Florida,13563,10850,13
536376,RN,3/16/21 23:45,3/17/21 12:15,Facility 4,Florida,12594,10075,13
230994,CNA,3/17/21 0:00,3/17/21 12:30,Facility 5,Florida,3300,2310,25
660655,CNA,3/17/21 0:00,3/17/21 12:30,Facility 5,Florida,3300,2310,21
448740,RN,3/17/21 0:00,3/17/21 12:30,Facility 6,Florida,12594,10075,13
229973,RN,3/17/21 0:00,3/17/21 12:30,Facility 6,Florida,12594,10075,13
351984,RN,3/17/21 0:00,3/17/21 12:30,Facility 6,Florida,12594,10075,13
999779,CNA,3/17/21 0:00,3/17/21 12:30,Facility 5,Florida,3300,2310,5
652474,CNA,3/17/21 0:00,3/17/21 12:30,Facility 5,Florida,3300,2310,
244380,RN,3/17/21 0:00,3/17/21 12:30,Facility 6,Florida,12594,10075,
116187,RN,3/17/21 0:00,3/17/21 12:30,Facility 6,Florida,12594,10075,
764849,RN,3/17/21 0:00,3/17/21 12:30,Facility 6,Florida,12594,10075,
315176,RN,3/17/21 0:00,3/17/21 12:30,Facility 6,Florida,12594,10075,
414046,RN,3/17/21 11:45,3/18/21 0:15,Facility 4,Florida,13125,10500,
144050,CNA,3/17/21 12:00,3/18/21 0:30,Facility 5,Florida,3143,2200,21
352204,CNA,3/17/21 12:00,3/18/21 0:30,Facility 5,Florida,3143,2200,21
583970,CNA,3/17/21 12:00,3/18/21 0:30,Facility 5,Florida,3143,2200,20
341626,CNA,3/17/21 12:00,3/17/21 20:30,Facility 5,Florida,3143,2200,13
465132,CNA,3/17/21 12:00,3/18/21 0:30,Facility 5,Florida,3143,2200,12
527927,CNA,3/17/21 12:00,3/18/21 0:30,Facility 5,Florida,3143,2200,12
144050,CNA,3/17/21 12:00,3/18/21 0:30,Facility 5,Florida,3143,2200,12
907252,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,12
226765,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,12
649946,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,12
615852,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,12
238386,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,12
787020,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,12
192360,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,12
339813,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,12
442075,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,12
407040,CNA,3/17/21 12:00,3/18/21 0:30,Facility 5,Florida,3143,2200,5
576647,RN,3/17/21 12:00,3/18/21 0:30,Facility 6,Florida,12188,9750,4
696746,RN,3/17/21 12:00,3/18/21 0:30,Facility 7,Florida,12563,10050,
794653,TECH,3/17/21 13:00,3/17/21 21:30,Facility 1,Florida,2857,2000,9
794653,TECH,3/17/21 13:00,3/17/21 21:30,Facility 1,Florida,2857,2000,4
744401,CNA,3/17/21 20:00,3/18/21 0:30,Facility 5,Florida,3143,2200,
454581,RN,3/17/21 23:45,3/18/21 12:15,Facility 4,Florida,13563,10850,13
908599,RN,3/17/21 23:45,3/18/21 12:15,Facility 4,Florida,13563,10850,13
230994,CNA,3/18/21 0:00,3/18/21 12:30,Facility 5,Florida,3300,2310,25
660655,CNA,3/18/21 0:00,3/18/21 12:30,Facility 5,Florida,3300,2310,21
455103,CNA,3/18/21 0:00,3/18/21 12:30,Facility 5,Florida,3300,2310,21
927363,CNA,3/18/21 0:00,3/18/21 12:30,Facility 5,Florida,3300,2310,21
213636,CNA,3/18/21 0:00,3/18/21 12:30,Facility 5,Florida,3300,2310,5
601681,CNA,3/18/21 0:00,3/18/21 12:30,Facility 5,Florida,3300,2310,
764849,RN,3/18/21 0:00,3/18/21 12:30,Facility 6,Florida,12594,10075,
116187,RN,3/18/21 0:00,3/18/21 12:30,Facility 6,Florida,12594,10075,
317751,RN,3/18/21 0:00,3/18/21 12:30,Facility 6,Florida,12594,10075,
972759,RN,3/18/21 0:00,3/18/21 12:30,Facility 6,Florida,12594,10075,
314629,RN,3/18/21 0:00,3/18/21 12:30,Facility 6,Florida,12594,10075,
221379,RN,3/18/21 0:00,3/18/21 12:30,Facility 6,Florida,12594,10075,
435013,RN,3/18/21 0:00,3/18/21 12:30,Facility 8,Florida,13563,10850,
226765,RN,3/18/21 11:45,3/19/21 0:15,Facility 4,Florida,13125,10500,13
940341,RN,3/18/21 11:45,3/19/21 0:15,Facility 4,Florida,13125,10500,13
465132,CNA,3/18/21 12:00,3/19/21 0:30,Facility 5,Florida,3143,2200,21
238386,RN,3/18/21 12:00,3/19/21 0:30,Facility 6,Florida,12188,9750,21
583970,CNA,3/18/21 12:00,3/19/21 0:30,Facility 5,Florida,3143,2200,20
144050,CNA,3/18/21 12:00,3/19/21 0:30,Facility 5,Florida,3143,2200,12
254968,CNA,3/18/21 12:00,3/19/21 0:30,Facility 5,Florida,3143,2200,12
907252,RN,3/18/21 12:00,3/19/21 0:30,Facility 6,Florida,12188,9750,12
192360,RN,3/18/21 12:00,3/19/21 0:30,Facility 6,Florida,12188,9750,12
516838,RN,3/18/21 12:00,3/19/21 0:30,Facility 6,Florida,13125,10500,12
557418,RN,3/18/21 12:00,3/19/21 0:30,Facility 6,Florida,12188,9750,12
442075,RN,3/18/21 12:00,3/19/21 0:30,Facility 6,Florida,12188,9750,12
695610,RN,3/18/21 12:00,3/19/21 0:30,Facility 7,Florida,12563,10050,12
229583,CNA,3/18/21 12:00,3/19/21 0:30,Facility 5,Florida,3143,2200,5
465132,CNA,3/18/21 12:00,3/19/21 0:30,Facility 5,Florida,3143,2200,4
744401,CNA,3/18/21 12:00,3/19/21 0:30,Facility 5,Florida,3143,2200,
254968,CNA,3/18/21 12:00,3/19/21 0:30,Facility 5,Florida,3143,2200,
615852,RN,3/18/21 12:00,3/19/21 0:30,Facility 6,Florida,12188,9750,
216450,RN,3/18/21 12:00,3/19/21 0:30,Facility 6,Florida,13125,10500,
835111,RN,3/18/21 12:00,3/19/21 0:30,Facility 6,Florida,12188,9750,
794653,TECH,3/18/21 13:00,3/18/21 21:00,Facility 1,Florida,2857,2000,4
454581,RN,3/18/21 23:45,3/19/21 12:15,Facility 4,Florida,13563,10850,13
230994,CNA,3/19/21 0:00,3/19/21 12:30,Facility 5,Florida,3300,2310,25
601681,CNA,3/19/21 0:00,3/19/21 12:30,Facility 5,Florida,3300,2310,21
660655,CNA,3/19/21 0:00,3/19/21 12:30,Facility 5,Florida,3300,2310,21
213636,CNA,3/19/21 0:00,3/19/21 12:30,Facility 5,Florida,3300,2310,5
575404,RN,3/19/21 0:00,3/19/21 12:30,Facility 6,Florida,12594,10075,4
652474,CNA,3/19/21 0:00,3/19/21 12:30,Facility 5,Florida,3300,2310,
601681,CNA,3/19/21 0:00,3/19/21 12:30,Facility 5,Florida,3300,2310,
927363,CNA,3/19/21 0:00,3/19/21 12:30,Facility 5,Florida,3300,2310,
764849,RN,3/19/21 0:00,3/19/21 12:30,Facility 6,Florida,12594,10075,
737361,RN,3/19/21 0:00,3/19/21 12:30,Facility 6,Florida,12594,10075,
315176,RN,3/19/21 0:00,3/19/21 12:30,Facility 6,Florida,12594,10075,
723380,RN,3/19/21 0:00,3/19/21 12:30,Facility 6,Florida,12594,10075,
314629,RN,3/19/21 0:00,3/19/21 12:30,Facility 6,Florida,12594,10075,
110457,RN,3/19/21 11:45,3/20/21 0:15,Facility 4,Florida,12188,9750,
498758,RN,3/19/21 11:45,3/20/21 0:15,Facility 4,Florida,13125,10500,
744401,CNA,3/19/21 12:00,3/20/21 0:30,Facility 5,Florida,3143,2200,21
229973,RN,3/19/21 12:00,3/20/21 0:30,Facility 6,Florida,12188,9750,21
511917,RN,3/19/21 12:00,3/20/21 0:30,Facility 6,Florida,12188,9750,21
229583,CNA,3/19/21 12:00,3/20/21 0:30,Facility 5,Florida,3143,2200,7
229583,CNA,3/19/21 12:00,3/20/21 0:30,Facility 5,Florida,3143,2200,5
576647,RN,3/19/21 12:00,3/20/21 0:30,Facility 6,Florida,12188,9750,4
465132,CNA,3/19/21 12:00,3/20/21 0:30,Facility 5,Florida,3143,2200,
835111,RN,3/19/21 12:00,3/20/21 0:30,Facility 6,Florida,12188,9750,
557418,RN,3/19/21 12:00,3/20/21 0:30,Facility 6,Florida,12188,9750,
695610,RN,3/19/21 12:00,3/20/21 0:30,Facility 6,Florida,12188,9750,
271528,RN,3/19/21 12:00,3/20/21 0:30,Facility 6,Florida,13125,10500,
852786,RN,3/19/21 12:00,3/20/21 0:30,Facility 6,Florida,12188,9750,
908599,RN,3/19/21 23:45,3/20/21 12:15,Facility 4,Florida,14000,11200,13
454581,RN,3/19/21 23:45,3/20/21 12:15,Facility 4,Florida,14000,11200,7
620381,RN,3/19/21 23:45,3/20/21 12:15,Facility 4,Florida,14000,11200,
660655,CNA,3/20/21 0:00,3/20/21 12:30,Facility 5,Florida,3457,2420,21
652474,CNA,3/20/21 0:00,3/20/21 12:30,Facility 5,Florida,3457,2420,
455103,CNA,3/20/21 0:00,3/20/21 12:30,Facility 5,Florida,3457,2420,
927363,CNA,3/20/21 0:00,3/20/21 12:30,Facility 5,Florida,3457,2420,
116187,RN,3/20/21 0:00,3/20/21 12:30,Facility 6,Florida,13000,10400,
837441,RN,3/20/21 0:00,3/20/21 12:30,Facility 6,Florida,13000,10400,
448740,RN,3/20/21 0:00,3/20/21 12:30,Facility 6,Florida,13000,10400,
811244,RN,3/20/21 0:00,3/20/21 12:30,Facility 6,Florida,13000,10400,
885601,RN,3/20/21 0:00,3/20/21 12:30,Facility 6,Florida,13000,10400,
939797,RN,3/20/21 0:00,3/20/21 12:30,Facility 7,Florida,14000,11200,
139155,RN,3/20/21 11:45,3/21/21 0:15,Facility 4,Florida,12594,10075,21
695610,RN,3/20/21 11:45,3/21/21 0:15,Facility 4,Florida,12594,10075,21
835111,RN,3/20/21 11:45,3/21/21 0:15,Facility 4,Florida,12594,10075,12
626780,RN,3/20/21 11:45,3/21/21 0:15,Facility 4,Florida,12594,10075,12
216450,RN,3/20/21 11:45,3/21/21 0:15,Facility 4,Florida,13563,10850,12
516838,RN,3/20/21 11:45,3/21/21 0:15,Facility 4,Florida,13563,10850,12
339813,RN,3/20/21 12:00,3/21/21 0:30,Facility 6,Florida,12594,10075,20
852786,RN,3/20/21 12:00,3/21/21 0:30,Facility 6,Florida,12594,10075,12
576647,RN,3/20/21 12:00,3/21/21 0:30,Facility 6,Florida,12594,10075,12
879445,RN,3/20/21 12:00,3/21/21 0:30,Facility 6,Florida,12594,10075,12
615852,RN,3/20/21 12:00,3/21/21 0:30,Facility 6,Florida,12594,10075,12
583970,CNA,3/20/21 12:00,3/21/21 0:30,Facility 5,Florida,3300,2310,7
229583,CNA,3/20/21 12:00,3/21/21 0:30,Facility 5,Florida,3300,2310,5
465132,CNA,3/20/21 12:00,3/21/21 0:30,Facility 5,Florida,3300,2310,
744401,CNA,3/20/21 12:00,3/20/21 20:30,Facility 5,Florida,3300,2310,
813868,RN,3/20/21 12:00,3/21/21 0:30,Facility 6,Florida,12594,10075,
305026,RN,3/20/21 12:00,3/21/21 0:30,Facility 8,Florida,13563,10850,
928317,RN,3/20/21 17:00,3/21/21 5:30,Facility 6,Florida,13563,10850,
928317,RN,3/20/21 18:00,3/21/21 6:30,Facility 7,Florida,13563,10850,24
839239,RN,3/20/21 18:00,3/21/21 6:30,Facility 6,Florida,13563,10850,
940341,RN,3/20/21 23:45,3/21/21 12:15,Facility 4,Florida,14000,11200,13
939797,RN,3/20/21 23:45,3/21/21 12:15,Facility 4,Florida,14000,11200,13
315176,RN,3/21/21 0:00,3/21/21 12:30,Facility 6,Florida,13000,10400,24
660655,CNA,3/21/21 0:00,3/21/21 12:30,Facility 5,Florida,3457,2420,21
601681,CNA,3/21/21 0:00,3/21/21 12:30,Facility 5,Florida,3457,2420,13
448740,RN,3/21/21 0:00,3/21/21 12:30,Facility 6,Florida,13000,10400,13
837441,RN,3/21/21 0:00,3/21/21 12:30,Facility 6,Florida,13000,10400,13
885601,RN,3/21/21 0:00,3/21/21 12:30,Facility 6,Florida,13000,10400,13
652474,CNA,3/21/21 0:00,3/21/21 12:30,Facility 5,Florida,3457,2420,
927363,CNA,3/21/21 0:00,3/21/21 12:30,Facility 5,Florida,3457,2420,
116187,RN,3/21/21 0:00,3/21/21 12:30,Facility 6,Florida,13000,10400,
302977,RN,3/21/21 0:00,3/21/21 12:30,Facility 6,Florida,13000,10400,
939797,RN,3/21/21 0:00,3/21/21 12:30,Facility 7,Florida,14000,11200,
879445,RN,3/21/21 0:00,3/21/21 12:30,Facility 7,Florida,13000,10400,
229973,RN,3/21/21 0:00,3/21/21 12:30,Facility 7,Florida,13000,10400,
736811,RN,3/21/21 0:00,3/21/21 12:30,Facility 7,Florida,14000,11200,
385517,RN,3/21/21 0:00,3/21/21 12:30,Facility 7,Florida,13000,10400,
410438,RN,3/21/21 0:00,3/21/21 12:30,Facility 8,Florida,13000,10400,
315176,RN,3/21/21 4:00,3/21/21 12:30,Facility 6,Florida,13000,10400,
197219,RN,3/21/21 11:45,3/22/21 0:15,Facility 4,Florida,12594,10075,13
494745,RN,3/21/21 11:45,3/22/21 0:15,Facility 4,Florida,13563,10850,13
718895,RN,3/21/21 11:45,3/22/21 0:15,Facility 4,Florida,12594,10075,13
695610,RN,3/21/21 11:45,3/22/21 0:15,Facility 4,Florida,12594,10075,13
679476,RN,3/21/21 11:45,3/22/21 0:15,Facility 4,Florida,13563,10850,
315486,RN,3/21/21 11:45,3/22/21 0:15,Facility 4,Florida,12594,10075,
139155,RN,3/21/21 12:00,3/22/21 0:30,Facility 7,Florida,12981,10385,21
534105,RN,3/21/21 12:00,3/22/21 0:30,Facility 6,Florida,12594,10075,20
695610,RN,3/21/21 12:00,3/22/21 0:30,Facility 6,Florida,12594,10075,12
332833,RN,3/21/21 12:00,3/22/21 0:30,Facility 6,Florida,12594,10075,12
695610,RN,3/21/21 12:00,3/22/21 0:30,Facility 7,Florida,12981,10385,12
583970,CNA,3/21/21 12:00,3/22/21 0:30,Facility 5,Florida,3300,2310,7
213636,CNA,3/21/21 12:00,3/22/21 0:30,Facility 5,Florida,3300,2310,7
229583,CNA,3/21/21 12:00,3/22/21 0:30,Facility 5,Florida,3300,2310,7
229583,CNA,3/21/21 12:00,3/22/21 0:30,Facility 5,Florida,3300,2310,7
576647,RN,3/21/21 12:00,3/22/21 0:30,Facility 6,Florida,12594,10075,4
465132,CNA,3/21/21 12:00,3/22/21 0:30,Facility 5,Florida,3300,2310,
695610,RN,3/21/21 12:00,3/22/21 0:30,Facility 6,Florida,12594,10075,
813868,RN,3/21/21 12:00,3/22/21 0:30,Facility 6,Florida,12594,10075,
523421,RN,3/21/21 12:00,3/22/21 0:30,Facility 6,Florida,12594,10075,
442075,RN,3/21/21 12:00,3/22/21 0:30,Facility 6,Florida,12594,10075,
615852,RN,3/21/21 12:00,3/22/21 0:30,Facility 6,Florida,12594,10075,
494745,RN,3/21/21 12:00,3/22/21 0:30,Facility 7,Florida,13563,10850,
480129,RN,3/21/21 15:00,3/22/21 0:30,Facility 6,Florida,13563,10850,
940341,RN,3/21/21 23:45,3/22/21 12:15,Facility 4,Florida,14000,11200,7
874359,RN,3/21/21 23:45,3/22/21 12:15,Facility 4,Florida,14000,11200,
714639,RN,3/21/21 23:45,3/22/21 12:15,Facility 4,Florida,14000,11200,
660655,CNA,3/22/21 0:00,3/22/21 12:30,Facility 5,Florida,3457,2420,21
448740,RN,3/22/21 0:00,3/22/21 12:30,Facility 6,Florida,13000,10400,13
314629,RN,3/22/21 0:00,3/22/21 12:30,Facility 6,Florida,13000,10400,13
344680,RN,3/22/21 0:00,3/22/21 12:30,Facility 6,Florida,13000,10400,13
652474,CNA,3/22/21 0:00,3/22/21 12:30,Facility 5,Florida,3457,2420,
927363,CNA,3/22/21 0:00,3/22/21 12:30,Facility 5,Florida,3457,2420,
315176,RN,3/22/21 0:00,3/22/21 12:30,Facility 6,Florida,13000,10400,
302977,RN,3/22/21 0:00,3/22/21 12:30,Facility 6,Florida,13000,10400,
885601,RN,3/22/21 0:00,3/22/21 12:30,Facility 6,Florida,13000,10400,
385517,RN,3/22/21 0:00,3/22/21 12:30,Facility 7,Florida,13000,10400,
699831,RN,3/22/21 11:45,3/23/21 0:15,Facility 4,Florida,13125,10500,
254968,CNA,3/22/21 12:00,3/23/21 0:30,Facility 5,Florida,3143,2200,25
352204,CNA,3/22/21 12:00,3/23/21 0:30,Facility 5,Florida,3143,2200,13
465132,CNA,3/22/21 12:00,3/23/21 0:30,Facility 5,Florida,3143,2200,12
392643,CNA,3/22/21 12:00,3/23/21 0:30,Facility 5,Florida,3143,2200,12
683857,RN,3/22/21 12:00,3/23/21 0:30,Facility 6,Florida,12188,9750,12
271528,RN,3/22/21 12:00,3/23/21 0:30,Facility 6,Florida,13125,10500,12
216450,RN,3/22/21 12:00,3/23/21 0:30,Facility 6,Florida,13125,10500,12
643627,RN,3/22/21 12:00,3/23/21 0:30,Facility 6,Florida,13125,10500,12
787020,RN,3/22/21 12:00,3/23/21 0:30,Facility 6,Florida,12188,9750,12
442075,RN,3/22/21 12:00,3/23/21 0:30,Facility 6,Florida,12188,9750,12
800164,RN,3/22/21 12:00,3/23/21 0:30,Facility 6,Florida,12188,9750,12
229583,CNA,3/22/21 12:00,3/23/21 0:30,Facility 5,Florida,3143,2200,7
583970,CNA,3/22/21 12:00,3/23/21 0:30,Facility 5,Florida,3143,2200,7
202719,RN,3/22/21 12:00,3/23/21 0:30,Facility 6,Florida,12563,10050,4
615852,RN,3/22/21 12:00,3/23/21 0:30,Facility 6,Florida,12188,9750,
516838,RN,3/22/21 12:00,3/23/21 0:30,Facility 7,Florida,13125,10500,
907252,RN,3/22/21 12:00,3/23/21 0:30,Facility 7,Florida,12563,10050,
794653,TECH,3/22/21 13:00,3/22/21 21:00,Facility 1,Florida,2857,2000,
961874,TECH,3/22/21 13:00,3/22/21 22:30,Facility 1,Florida,2857,2000,
435013,RN,3/22/21 23:45,3/23/21 12:15,Facility 4,Florida,13563,10850,
494745,RN,3/22/21 23:45,3/23/21 12:15,Facility 4,Florida,13563,10850,
660655,CNA,3/23/21 0:00,3/23/21 12:30,Facility 5,Florida,3300,2310,21
601681,CNA,3/23/21 0:00,3/23/21 12:30,Facility 5,Florida,3300,2310,21
158105,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,13563,10850,20
226765,RN,3/23/21 0:00,3/23/21 12:30,Facility 4,Florida,12981,10385,13
601681,CNA,3/23/21 0:00,3/23/21 12:30,Facility 5,Florida,3300,2310,13
455103,CNA,3/23/21 0:00,3/23/21 12:30,Facility 5,Florida,3300,2310,13
500946,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,13563,10850,13
500946,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,13563,10850,13
108992,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,12594,10075,13
351984,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,12594,10075,13
213636,CNA,3/23/21 0:00,3/23/21 12:30,Facility 5,Florida,3300,2310,5
448740,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,12594,10075,
302977,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,12594,10075,
208099,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,13563,10850,
116187,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,12594,10075,
837441,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,12594,10075,
314629,RN,3/23/21 0:00,3/23/21 12:30,Facility 6,Florida,12594,10075,
455103,CNA,3/23/21 4:00,3/23/21 12:30,Facility 5,Florida,3300,2310,
626780,RN,3/23/21 11:45,3/24/21 0:15,Facility 4,Florida,12188,9750,13
414046,RN,3/23/21 11:45,3/24/21 0:15,Facility 4,Florida,13125,10500,13
940341,RN,3/23/21 11:45,3/24/21 0:15,Facility 4,Florida,13125,10500,13
216450,RN,3/23/21 11:45,3/24/21 0:15,Facility 4,Florida,13125,10500,13
615852,RN,3/23/21 12:00,3/24/21 0:30,Facility 6,Florida,12188,9750,21
